ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (oz),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Meta: slide_template,Meta: product_image_on_hover,Meta: custom_tab_priority1,Meta: custom_tab_priority2,Meta: header_view,Meta: layout,Meta: product_layout,,
3535,simple,678D5-007M-CC,Multimode SC/LC 2.0mm Fiber Optic Jumper Cable (7 Meter),1,0,visible,MM Jumper SC-LC DX 7 Meter,Multimode SC/LC 2.0mm Fiber Optic Jumper Cable (7 Meter),,,taxable,,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,10.3,"Fiber Optic Jumper Cables, Fiber Optic Jumper Cables > Multimode Fiber Jumpers",,,http://meg.local/wp-content/uploads/2019/07/sc-lc-mm-550-1-1-6.png,,,,,,,,,0,Glass Type,Multimode OM3,1,1,Connector Type,SC-LC,1,1,Length (Meters),7,1,1,Fiber Count,Duplex,1,1,,,,,,,,,
3536,simple,678D5-010M-CC,Multimode SC/LC 2.0mm Fiber Optic Jumper Cable (10 Meter),1,0,visible,MM Jumper SC-LC DX 10 Meter,Multimode SC/LC 2.0mm Fiber Optic Jumper Cable (10 Meter),,,taxable,,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,11.7,"Fiber Optic Jumper Cables, Fiber Optic Jumper Cables > Multimode Fiber Jumpers",,,http://meg.local/wp-content/uploads/2019/07/sc-lc-mm-550-1-1-7.png,,,,,,,,,0,Glass Type,Multimode OM3,1,1,Connector Type,SC-LC,1,1,Length (Meters),10,1,1,Fiber Count,Duplex,1,1,,,,,,,,,
3537,simple,678D5-013M-CC,Multimode SC/LC 2.0mm Fiber Optic Jumper Cable (13 Meter),1,0,visible,MM Jumper SC-LC DX 13 Meter,Multimode SC/LC 2.0mm Fiber Optic Jumper Cable (13 Meter),,,taxable,,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,15.7,"Fiber Optic Jumper Cables, Fiber Optic Jumper Cables > Multimode Fiber Jumpers",,,http://meg.local/wp-content/uploads/2019/07/sc-lc-mm-550-1-1-8.png,,,,,,,,,0,Glass Type,Multimode OM3,1,1,Connector Type,SC-LC,1,1,Length (Meters),13,1,1,Fiber Count,Duplex,1,1,,,,,,,,,
3538,simple,678D5-015M-CC,Multimode SC/LC 2.0mm Fiber Optic Jumper Cable (15 Meter),1,0,visible,MM Jumper SC-LC DX 15 Meter,Multimode SC/LC 2.0mm Fiber Optic Jumper Cable (15 Meter),,,taxable,,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,15.7,"Fiber Optic Jumper Cables, Fiber Optic Jumper Cables > Multimode Fiber Jumpers",,,http://meg.local/wp-content/uploads/2019/07/sc-lc-mm-550-1-1-9.png,,,,,,,,,0,Glass Type,Multimode OM3,1,1,Connector Type,SC-LC,1,1,Length (Meters),15,1,1,Fiber Count,Duplex,1,1,,,,,,,,,
3539,simple,678D5-020M-CC,Multimode SC/LC 2.0mm Fiber Optic Jumper Cable (20 Meter),1,0,visible,MM Jumper SC-LC DX 20 Meter,Multimode SC/LC 2.0mm Fiber Optic Jumper Cable (20 Meter),,,taxable,,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,22,"Fiber Optic Jumper Cables, Fiber Optic Jumper Cables > Multimode Fiber Jumpers",,,http://meg.local/wp-content/uploads/2019/07/sc-lc-mm-550-1-1-10.png,,,,,,,,,0,Glass Type,Multimode OM3,1,1,Connector Type,SC-LC,1,1,Length (Meters),20,1,1,Fiber Count,Duplex,1,1,,,,,,,,,
3540,simple,678D5-025M-CC,Multimode SC/LC 2.0mm Fiber Optic Jumper Cable (25 Meter),1,0,visible,MM Jumper SC-LC DX 25 Meter,Multimode SC/LC 2.0mm Fiber Optic Jumper Cable (25 Meter),,,taxable,,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,26.5,"Fiber Optic Jumper Cables, Fiber Optic Jumper Cables > Multimode Fiber Jumpers",,,http://meg.local/wp-content/uploads/2019/07/sc-lc-mm-550-1-1-11.png,,,,,,,,,0,Glass Type,Multimode OM3,1,1,Connector Type,SC-LC,1,1,Length (Meters),25,1,1,Fiber Count,Duplex,1,1,,,,,,,,,
3541,simple,188D5-001M-CC,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (1 Meter),1,0,visible,SM Jumper SC-SC DX 1 Meter,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (1 Meter),,,taxable,,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,5.4,"Fiber Optic Jumper Cables, Fiber Optic Jumper Cables > Singlemode Fiber Jumpers",,,http://meg.local/wp-content/uploads/2019/07/sc-sc-sm-550-8-3.png,,,,,,,,,0,Glass Type,Singlemode OS2,1,1,Connector Type,SC-SC,1,1,Length (Meters),1,1,1,Fiber Count,Duplex,1,1,,,,,,,,,
3542,simple,188D5-002M-CC,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (1 Meter),1,0,visible,SM Jumper SC-SC DX 1 Meter,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (1 Meter),,,taxable,,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,5.8,"Fiber Optic Jumper Cables, Fiber Optic Jumper Cables > Singlemode Fiber Jumpers",,,http://meg.local/wp-content/uploads/2019/07/sc-sc-sm-550-8-4.png,,,,,,,,,0,Glass Type,Singlemode OS2,1,1,Connector Type,SC-SC,1,1,Length (Meters),1,1,1,Fiber Count,Duplex,1,1,,,,,,,,,
3543,simple,188D5-003M-CC,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (1 Meter),1,0,visible,SM Jumper SC-SC DX 1 Meter,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (1 Meter),,,taxable,,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,6.2,"Fiber Optic Jumper Cables, Fiber Optic Jumper Cables > Singlemode Fiber Jumpers",,,http://meg.local/wp-content/uploads/2019/07/sc-sc-sm-550-8-5.png,,,,,,,,,0,Glass Type,Singlemode OS2,1,1,Connector Type,SC-SC,1,1,Length (Meters),1,1,1,Fiber Count,Duplex,1,1,,,,,,,,,
3544,simple,188D5-004M-CC,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (1 Meter),1,0,visible,SM Jumper SC-SC DX 1 Meter,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (1 Meter),,,taxable,,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,6.6,"Fiber Optic Jumper Cables, Fiber Optic Jumper Cables > Singlemode Fiber Jumpers",,,http://meg.local/wp-content/uploads/2019/07/sc-sc-sm-550-8-6.png,,,,,,,,,0,Glass Type,Singlemode OS2,1,1,Connector Type,SC-SC,1,1,Length (Meters),1,1,1,Fiber Count,Duplex,1,1,,,,,,,,,
3545,simple,188D5-005M-CC,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (1 Meter),1,0,visible,SM Jumper SC-SC DX 1 Meter,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (1 Meter),,,taxable,,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,7,"Fiber Optic Jumper Cables, Fiber Optic Jumper Cables > Singlemode Fiber Jumpers",,,http://meg.local/wp-content/uploads/2019/07/sc-sc-sm-550-8-7.png,,,,,,,,,0,Glass Type,Singlemode OS2,1,1,Connector Type,SC-SC,1,1,Length (Meters),1,1,1,Fiber Count,Duplex,1,1,,,,,,,,,
3546,simple,188D5-007M-CC,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (1 Meter),1,0,visible,SM Jumper SC-SC DX 1 Meter,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (1 Meter),,,taxable,,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,7.8,"Fiber Optic Jumper Cables, Fiber Optic Jumper Cables > Singlemode Fiber Jumpers",,,http://meg.local/wp-content/uploads/2019/07/sc-sc-sm-550-8-8.png,,,,,,,,,0,Glass Type,Singlemode OS2,1,1,Connector Type,SC-SC,1,1,Length (Meters),1,1,1,Fiber Count,Duplex,1,1,,,,,,,,,
3547,simple,188D5-010M-CC,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (1 Meter),1,0,visible,SM Jumper SC-SC DX 1 Meter,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (1 Meter),,,taxable,,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,9,"Fiber Optic Jumper Cables, Fiber Optic Jumper Cables > Singlemode Fiber Jumpers",,,http://meg.local/wp-content/uploads/2019/07/sc-sc-sm-550-8-9.png,,,,,,,,,0,Glass Type,Singlemode OS2,1,1,Connector Type,SC-SC,1,1,Length (Meters),1,1,1,Fiber Count,Duplex,1,1,,,,,,,,,
3548,simple,188D5-013M-CC,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (1 Meter),1,0,visible,SM Jumper SC-SC DX 1 Meter,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (1 Meter),,,taxable,,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,10.2,"Fiber Optic Jumper Cables, Fiber Optic Jumper Cables > Singlemode Fiber Jumpers",,,http://meg.local/wp-content/uploads/2019/07/sc-sc-sm-550-8-10.png,,,,,,,,,0,Glass Type,Singlemode OS2,1,1,Connector Type,SC-SC,1,1,Length (Meters),1,1,1,Fiber Count,Duplex,1,1,,,,,,,,,
3549,simple,188D5-015M-CC,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (1 Meter),1,0,visible,SM Jumper SC-SC DX 1 Meter,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (1 Meter),,,taxable,,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,11,"Fiber Optic Jumper Cables, Fiber Optic Jumper Cables > Singlemode Fiber Jumpers",,,http://meg.local/wp-content/uploads/2019/07/sc-sc-sm-550-8-11.png,,,,,,,,,0,Glass Type,Singlemode OS2,1,1,Connector Type,SC-SC,1,1,Length (Meters),1,1,1,Fiber Count,Duplex,1,1,,,,,,,,,
3550,simple,188D5-017M-CC,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (1 Meter),1,0,visible,SM Jumper SC-SC DX 1 Meter,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (1 Meter),,,taxable,,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,11.8,"Fiber Optic Jumper Cables, Fiber Optic Jumper Cables > Singlemode Fiber Jumpers",,,http://meg.local/wp-content/uploads/2019/07/sc-sc-sm-550-8-12.png,,,,,,,,,0,Glass Type,Singlemode OS2,1,1,Connector Type,SC-SC,1,1,Length (Meters),1,1,1,Fiber Count,Duplex,1,1,,,,,,,,,
3551,simple,188D5-020M-CC,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (1 Meter),1,0,visible,SM Jumper SC-SC DX 1 Meter,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (1 Meter),,,taxable,,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,13,"Fiber Optic Jumper Cables, Fiber Optic Jumper Cables > Singlemode Fiber Jumpers",,,http://meg.local/wp-content/uploads/2019/07/sc-sc-sm-550-8-13.png,,,,,,,,,0,Glass Type,Singlemode OS2,1,1,Connector Type,SC-SC,1,1,Length (Meters),1,1,1,Fiber Count,Duplex,1,1,,,,,,,,,
3552,simple,188D5-025M-CC,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (1 Meter),1,0,visible,SM Jumper SC-SC DX 1 Meter,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (1 Meter),,,taxable,,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,15,"Fiber Optic Jumper Cables, Fiber Optic Jumper Cables > Singlemode Fiber Jumpers",,,http://meg.local/wp-content/uploads/2019/07/sc-sc-sm-550-8-14.png,,,,,,,,,0,Glass Type,Singlemode OS2,1,1,Connector Type,SC-SC,1,1,Length (Meters),1,1,1,Fiber Count,Duplex,1,1,,,,,,,,,
3553,simple,188D5-030M-CC,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (1 Meter),1,0,visible,SM Jumper SC-SC DX 1 Meter,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (1 Meter),,,taxable,,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,17,"Fiber Optic Jumper Cables, Fiber Optic Jumper Cables > Singlemode Fiber Jumpers",,,http://meg.local/wp-content/uploads/2019/07/sc-sc-sm-550-8-15.png,,,,,,,,,0,Glass Type,Singlemode OS2,1,1,Connector Type,SC-SC,1,1,Length (Meters),1,1,1,Fiber Count,Duplex,1,1,,,,,,,,,
3554,simple,188D5-040M-CC,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (1 Meter),1,0,visible,SM Jumper SC-SC DX 1 Meter,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (1 Meter),,,taxable,,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,21,"Fiber Optic Jumper Cables, Fiber Optic Jumper Cables > Singlemode Fiber Jumpers",,,http://meg.local/wp-content/uploads/2019/07/sc-sc-sm-550-8-16.png,,,,,,,,,0,Glass Type,Singlemode OS2,1,1,Connector Type,SC-SC,1,1,Length (Meters),1,1,1,Fiber Count,Duplex,1,1,,,,,,,,,
3555,simple,188D5-050M-CC,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (1 Meter),1,0,visible,SM Jumper SC-SC DX 1 Meter,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (1 Meter),,,taxable,,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,25,"Fiber Optic Jumper Cables, Fiber Optic Jumper Cables > Singlemode Fiber Jumpers",,,http://meg.local/wp-content/uploads/2019/07/sc-sc-sm-550-8-17.png,,,,,,,,,0,Glass Type,Singlemode OS2,1,1,Connector Type,SC-SC,1,1,Length (Meters),1,1,1,Fiber Count,Duplex,1,1,,,,,,,,,
3556,simple,138D5-001M-CC,Singlemode OS2 SC/SCAPC 2.0mm Fiber Optic Jumper Cable (1 Meter),1,0,visible,SM Jumper SC-SCAPC DX 1 Meter,Singlemode OS2 SC/SCAPC 2.0mm Fiber Optic Jumper Cable (1 Meter),,,taxable,,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,6,"Fiber Optic Jumper Cables, Fiber Optic Jumper Cables > Singlemode Fiber Jumpers",,,http://meg.local/wp-content/uploads/2019/07/sca-sc-sm-550-2-3.png,,,,,,,,,0,Glass Type,Singlemode OS2,1,1,Connector Type,SC-SC,1,1,Length (Meters),1,1,1,Fiber Count,Duplex,1,1,,,,,,,,,
3557,simple,138D5-002M-CC,Singlemode OS2 SC/SCAPC 2.0mm Fiber Optic Jumper Cable (2 Meter),1,0,visible,SM Jumper SC-SCAPC DX 2 Meter,Singlemode OS2 SC/SCAPC 2.0mm Fiber Optic Jumper Cable (2 Meter),,,taxable,,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,6.4,"Fiber Optic Jumper Cables, Fiber Optic Jumper Cables > Singlemode Fiber Jumpers",,,http://meg.local/wp-content/uploads/2019/07/sca-sc-sm-550-2-4.png,,,,,,,,,0,Glass Type,Singlemode OS2,1,1,Connector Type,SC-SC,1,1,Length (Meters),2,1,1,Fiber Count,Duplex,1,1,,,,,,,,,
3558,simple,133D5-001M-CC,Singlemode OS2 SCAPC/SCAPC 2.0mm Fiber Optic Jumper Cable (1 Meter),1,0,visible,SM Jumper SCAPC-SCAPC DX 1 Meter,Singlemode OS2 SCAPC/SCAPC 2.0mm Fiber Optic Jumper Cable (1 Meter),,,taxable,,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,6.6,"Fiber Optic Jumper Cables, Fiber Optic Jumper Cables > Singlemode Fiber Jumpers",,,http://meg.local/wp-content/uploads/2019/07/sca-sca-sm-550-1-3.png,,,,,,,,,0,Glass Type,Singlemode OS2,1,1,Connector Type,SC-SC,1,1,Length (Meters),1,1,1,Fiber Count,Duplex,1,1,,,,,,,,,
3559,simple,138D5-003M-CC,Singlemode OS2 SC/SCAPC 2.0mm Fiber Optic Jumper Cable 3 Meter),1,0,visible,SM Jumper SC-SCAPC -3 Meter,Singlemode OS2 SC/SCAPC 2.0mm Fiber Optic Jumper Cable /3 Meter),,,taxable,,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,6.8,"Fiber Optic Jumper Cables, Fiber Optic Jumper Cables > Singlemode Fiber Jumpers",,,http://meg.local/wp-content/uploads/2019/07/sca-sc-sm-550-2-5.png,,,,,,,,,0,Glass Type,Singlemode OS2,1,1,Connector Type,SC-SC,1,1,Length (Meters),3,1,1,Fiber Count,Duplex,1,1,,,,,,,,,
3560,simple,133D5-002M-CC,Singlemode OS2 SCAPC/SCAPC 2.0mm Fiber Optic Jumper Cable (2 Meter),1,0,visible,SM Jumper SCAPC-SCAPC DX 2 Meter,Singlemode OS2 SCAPC/SCAPC 2.0mm Fiber Optic Jumper Cable (2 Meter),,,taxable,,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,7,"Fiber Optic Jumper Cables, Fiber Optic Jumper Cables > Singlemode Fiber Jumpers",,,http://meg.local/wp-content/uploads/2019/07/sca-sca-sm-550-1-4.png,,,,,,,,,0,Glass Type,Singlemode OS2,1,1,Connector Type,SC-SC,1,1,Length (Meters),2,1,1,Fiber Count,Duplex,1,1,,,,,,,,,
3561,simple,133D5-003M-CC,Singlemode OS2 SCAPC/SCAPC 2.0mm Fiber Optic Jumper Cable (3 Meter),1,0,visible,SM Jumper SCAPC-SCAPC DX 3 Meter,Singlemode OS2 SCAPC/SCAPC 2.0mm Fiber Optic Jumper Cable (3 Meter),,,taxable,,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,7.4,"Fiber Optic Jumper Cables, Fiber Optic Jumper Cables > Singlemode Fiber Jumpers",,,http://meg.local/wp-content/uploads/2019/07/sca-sca-sm-550-1-5.png,,,,,,,,,0,Glass Type,Singlemode OS2,1,1,Connector Type,SC-SC,1,1,Length (Meters),3,1,1,Fiber Count,Duplex,1,1,,,,,,,,,
3562,simple,138D5-005M-CC,Singlemode OS2 SC/SCAPC 2.0mm Fiber Optic Jumper Cable (5 Meter),1,0,visible,SM Jumper SC-SCAPC DX 5 Meter,Singlemode OS2 SC/SCAPC 2.0mm Fiber Optic Jumper Cable (5 Meter),,,taxable,,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,7.6,"Fiber Optic Jumper Cables, Fiber Optic Jumper Cables > Singlemode Fiber Jumpers",,,http://meg.local/wp-content/uploads/2019/07/sca-sc-sm-550-2-6.png,,,,,,,,,0,Glass Type,Singlemode OS2,1,1,Connector Type,SC-SC,1,1,Length (Meters),5,1,1,Fiber Count,Duplex,1,1,,,,,,,,,
3563,simple,138D5-007M-CC,Singlemode OS2 SC/SCAPC 2.0mm Fiber Optic Jumper Cable (7 Meter),1,0,visible,SM Jumper SC-SCAPC DX 7 Meter,Singlemode OS2 SC/SCAPC 2.0mm Fiber Optic Jumper Cable (7 Meter),,,taxable,,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,7.8,"Fiber Optic Jumper Cables, Fiber Optic Jumper Cables > Singlemode Fiber Jumpers",,,http://meg.local/wp-content/uploads/2019/07/sca-sc-sm-550-2-7.png,,,,,,,,,0,Glass Type,Singlemode OS2,1,1,Connector Type,SC-SC,1,1,Length (Meters),7,1,1,Fiber Count,Duplex,1,1,,,,,,,,,
3564,simple,133D5-007M-CC,Singlemode OS2 SCAPC/SCAPC 2.0mm Fiber Optic Jumper Cable (7 Meter),1,0,visible,SM Jumper SCAPC-SCAPC DX 7 Meter,Singlemode OS2 SCAPC/SCAPC 2.0mm Fiber Optic Jumper Cable (7 Meter),,,taxable,,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,9,"Fiber Optic Jumper Cables, Fiber Optic Jumper Cables > Singlemode Fiber Jumpers",,,http://meg.local/wp-content/uploads/2019/07/sca-sca-sm-550-1-6.png,,,,,,,,,0,Glass Type,Singlemode OS2,1,1,Connector Type,SC-SC,1,1,Length (Meters),7,1,1,Fiber Count,Duplex,1,1,,,,,,,,,
3565,simple,138D5-010M-CC,Singlemode OS2 SC/SCAPC 2.0mm Fiber Optic Jumper Cable (10 Meter),1,0,visible,SM Jumper SC-SCAPC DX 10 Meter,Singlemode OS2 SC/SCAPC 2.0mm Fiber Optic Jumper Cable (10 Meter),,,taxable,,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,9.6,"Fiber Optic Jumper Cables, Fiber Optic Jumper Cables > Singlemode Fiber Jumpers",,,http://meg.local/wp-content/uploads/2019/07/sca-sc-sm-550-2-8.png,,,,,,,,,0,Glass Type,Singlemode OS2,1,1,Connector Type,SC-SC,1,1,Length (Meters),10,1,1,Fiber Count,Duplex,1,1,,,,,,,,,
3566,simple,133D5-010M-CC,Singlemode OS2 SCAPC/SCAPC 2.0mm Fiber Optic Jumper Cable (10 Meter),1,0,visible,SM Jumper SCAPC-SCAPC DX 10 Meter,Singlemode OS2 SCAPC/SCAPC 2.0mm Fiber Optic Jumper Cable (10 Meter),,,taxable,,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,10.2,"Fiber Optic Jumper Cables, Fiber Optic Jumper Cables > Singlemode Fiber Jumpers",,,http://meg.local/wp-content/uploads/2019/07/sca-sca-sm-550-1-7.png,,,,,,,,,0,Glass Type,Singlemode OS2,1,1,Connector Type,SC-SC,1,1,Length (Meters),10,1,1,Fiber Count,Duplex,1,1,,,,,,,,,
3567,simple,138D5-013M-CC,Singlemode OS2 SC/SCAPC 2.0mm Fiber Optic Jumper Cable (13 Meter),1,0,visible,SM Jumper SC-SCAPC DX 13 Meter,Singlemode OS2 SC/SCAPC 2.0mm Fiber Optic Jumper Cable (13 Meter),,,taxable,,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,10.8,"Fiber Optic Jumper Cables, Fiber Optic Jumper Cables > Singlemode Fiber Jumpers",,,http://meg.local/wp-content/uploads/2019/07/sca-sc-sm-550-2-9.png,,,,,,,,,0,Glass Type,Singlemode OS2,1,1,Connector Type,SC-SC,1,1,Length (Meters),13,1,1,Fiber Count,Duplex,1,1,,,,,,,,,
3568,simple,133D5-013M-CC,Singlemode OS2 SCAPC/SCAPC 2.0mm Fiber Optic Jumper Cable (13 Meter),1,0,visible,SM Jumper SCAPC-SCAPC DX 13 Meter,Singlemode OS2 SCAPC/SCAPC 2.0mm Fiber Optic Jumper Cable (13 Meter),,,taxable,,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,11.4,"Fiber Optic Jumper Cables, Fiber Optic Jumper Cables > Singlemode Fiber Jumpers",,,http://meg.local/wp-content/uploads/2019/07/sca-sca-sm-550-1-8.png,,,,,,,,,0,Glass Type,Singlemode OS2,1,1,Connector Type,SC-SC,1,1,Length (Meters),13,1,1,Fiber Count,Duplex,1,1,,,,,,,,,
3569,simple,138D5-015M-CC,Singlemode OS2 SC/SCAPC 2.0mm Fiber Optic Jumper Cable (15 Meter),1,0,visible,SM Jumper SC-SCAPC DX 15 Meter,Singlemode OS2 SC/SCAPC 2.0mm Fiber Optic Jumper Cable (15 Meter),,,taxable,,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,11.6,"Fiber Optic Jumper Cables, Fiber Optic Jumper Cables > Singlemode Fiber Jumpers",,,http://meg.local/wp-content/uploads/2019/07/sca-sc-sm-550-2-10.png,,,,,,,,,0,Glass Type,Singlemode OS2,1,1,Connector Type,SC-SC,1,1,Length (Meters),15,1,1,Fiber Count,Duplex,1,1,,,,,,,,,
3570,simple,138D5-017M-CC,Singlemode OS2 SC/SCAPC 2.0mm Fiber Optic Jumper Cable (17 Meter),1,0,visible,SM Jumper SC-SCAPC DX 17 Meter,Singlemode OS2 SC/SCAPC 2.0mm Fiber Optic Jumper Cable (17 Meter),,,taxable,,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,11.8,"Fiber Optic Jumper Cables, Fiber Optic Jumper Cables > Singlemode Fiber Jumpers",,,http://meg.local/wp-content/uploads/2019/07/sca-sc-sm-550-2-11.png,,,,,,,,,0,Glass Type,Singlemode OS2,1,1,Connector Type,SC-SC,1,1,Length (Meters),17,1,1,Fiber Count,Duplex,1,1,,,,,,,,,
3571,simple,133D5-015M-CC,Singlemode OS2 SCAPC/SCAPC 2.0mm Fiber Optic Jumper Cable (15 Meter),1,0,visible,SM Jumper SCAPC-SCAPC DX 15 Meter,Singlemode OS2 SCAPC/SCAPC 2.0mm Fiber Optic Jumper Cable (15 Meter),,,taxable,,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,12.2,"Fiber Optic Jumper Cables, Fiber Optic Jumper Cables > Singlemode Fiber Jumpers",,,http://meg.local/wp-content/uploads/2019/07/sca-sca-sm-550-1-9.png,,,,,,,,,0,Glass Type,Singlemode OS2,1,1,Connector Type,SC-SC,1,1,Length (Meters),15,1,1,Fiber Count,Duplex,1,1,,,,,,,,,
3572,simple,138D5-020M-CC,Singlemode OS2 SC/SCAPC 2.0mm Fiber Optic Jumper Cable (20 Meter),1,0,visible,SM Jumper SC-SCAPC DX 20 Meter,Singlemode OS2 SC/SCAPC 2.0mm Fiber Optic Jumper Cable (20 Meter),,,taxable,,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,13,"Fiber Optic Jumper Cables, Fiber Optic Jumper Cables > Singlemode Fiber Jumpers",,,http://meg.local/wp-content/uploads/2019/07/sca-sc-sm-550-2-12.png,,,,,,,,,0,Glass Type,Singlemode OS2,1,1,Connector Type,SC-SC,1,1,Length (Meters),20,1,1,Fiber Count,Duplex,1,1,,,,,,,,,
3573,simple,133D5-020M-CC,Singlemode OS2 SCAPC/SCAPC 2.0mm Fiber Optic Jumper Cable (20 Meter),1,0,visible,SM Jumper SCAPC-SCAPC DX 20 Meter,Singlemode OS2 SCAPC/SCAPC 2.0mm Fiber Optic Jumper Cable (20 Meter),,,taxable,,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,14.2,"Fiber Optic Jumper Cables, Fiber Optic Jumper Cables > Singlemode Fiber Jumpers",,,http://meg.local/wp-content/uploads/2019/07/sca-sca-sm-550-1-10.png,,,,,,,,,0,Glass Type,Singlemode OS2,1,1,Connector Type,SC-SC,1,1,Length (Meters),20,1,1,Fiber Count,Duplex,1,1,,,,,,,,,
